MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME,CRS_DEP_TIME,DEP_DELAY,CRS_ARR_TIME,ARR_DELAY,CANCELLED,DIVERTED,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
1,1,7,1/1/2023 12:00:00 AM,AA,ORD,"Chicago, IL",PHX,"Phoenix, AZ",1947,4.0,2242,-3.0,0.0,0.0,1440.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,ORD,"Chicago, IL",PIT,"Pittsburgh, PA",1355,-8.0,1615,-11.0,0.0,0.0,413.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,ORD,"Chicago, IL",PSP,"Palm Springs, CA",924,160.0,1158,138.0,0.0,0.0,1651.0,138.0,0.0,0.0,0.0,0.0
1,1,7,1/1/2023 12:00:00 AM,AA,ORD,"Chicago, IL",RDU,"Raleigh/Durham, NC",1315,65.0,1616,41.0,0.0,0.0,646.0,41.0,0.0,0.0,0.0,0.0
1,1,7,1/1/2023 12:00:00 AM,AA,ORD,"Chicago, IL",RDU,"Raleigh/Durham, NC",2025,26.0,2321,14.0,0.0,0.0,646.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,ORD,"Chicago, IL",RSW,"Fort Myers, FL",955,-2.0,1400,-23.0,0.0,0.0,1120.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,ORD,"Chicago, IL",RSW,"Fort Myers, FL",1326,24.0,1723,-1.0,0.0,0.0,1120.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,ORD,"Chicago, IL",RSW,"Fort Myers, FL",1810,1.0,2205,-1.0,0.0,0.0,1120.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,ORD,"Chicago, IL",SAN,"San Diego, CA",1805,-3.0,2033,-8.0,0.0,0.0,1723.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,ORD,"Chicago, IL",SAN,"San Diego, CA",1941,1.0,2203,15.0,0.0,0.0,1723.0,1.0,0.0,14.0,0.0,0.0
1,1,7,1/1/2023 12:00:00 AM,AA,ORD,"Chicago, IL",SAT,"San Antonio, TX",925,-6.0,1233,-23.0,0.0,0.0,1041.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,ORD,"Chicago, IL",SAT,"San Antonio, TX",1700,-2.0,1954,8.0,0.0,0.0,1041.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,ORD,"Chicago, IL",SEA,"Seattle, WA",1945,57.0,2232,42.0,0.0,0.0,1721.0,42.0,0.0,0.0,0.0,0.0
1,1,7,1/1/2023 12:00:00 AM,AA,ORD,"Chicago, IL",SFO,"San Francisco, CA",1925,-2.0,2213,-9.0,0.0,0.0,1846.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,ORD,"Chicago, IL",SJU,"San Juan, PR",1717,218.0,2346,218.0,0.0,0.0,2072.0,117.0,0.0,0.0,0.0,101.0
1,1,7,1/1/2023 12:00:00 AM,AA,ORD,"Chicago, IL",SMF,"Sacramento, CA",2025,11.0,2308,-5.0,0.0,0.0,1781.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,ORD,"Chicago, IL",SNA,"Santa Ana, CA",1315,-4.0,1556,-19.0,0.0,0.0,1726.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,ORD,"Chicago, IL",SNA,"Santa Ana, CA",1956,-5.0,2239,-13.0,0.0,0.0,1726.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,ORD,"Chicago, IL",STL,"St. Louis, MO",1935,4.0,2048,8.0,0.0,0.0,258.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,ORD,"Chicago, IL",TPA,"Tampa, FL",920,-7.0,1309,-15.0,0.0,0.0,1012.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,ORD,"Chicago, IL",TPA,"Tampa, FL",1034,-4.0,1408,-11.0,0.0,0.0,1012.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,ORD,"Chicago, IL",TPA,"Tampa, FL",1511,-8.0,1846,-23.0,0.0,0.0,1012.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,ORD,"Chicago, IL",TPA,"Tampa, FL",1725,0.0,2059,23.0,0.0,0.0,1012.0,0.0,0.0,23.0,0.0,0.0
1,1,7,1/1/2023 12:00:00 AM,AA,ORD,"Chicago, IL",TUS,"Tucson, AZ",2005,18.0,2308,24.0,0.0,0.0,1437.0,1.0,0.0,6.0,0.0,17.0
1,1,7,1/1/2023 12:00:00 AM,AA,ORF,"Norfolk, VA",CLT,"Charlotte, NC",1030,-7.0,1154,3.0,0.0,0.0,290.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,ORF,"Norfolk, VA",CLT,"Charlotte, NC",1500,-4.0,1620,-17.0,0.0,0.0,290.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,ORF,"Norfolk, VA",CLT,"Charlotte, NC",1805,11.0,1932,11.0,0.0,0.0,290.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,ORF,"Norfolk, VA",CLT,"Charlotte, NC",2020,-8.0,2145,-12.0,0.0,0.0,290.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,ORF,"Norfolk, VA",DFW,"Dallas/Fort Worth, TX",650,-3.0,929,-10.0,0.0,0.0,1212.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,ORF,"Norfolk, VA",DFW,"Dallas/Fort Worth, TX",1715,2.0,1954,-3.0,0.0,0.0,1212.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,ORF,"Norfolk, VA",MIA,"Miami, FL",601,-7.0,832,-21.0,0.0,0.0,802.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PBI,"West Palm Beach/Palm Beach, FL",CLT,"Charlotte, NC",800,-6.0,956,-10.0,0.0,0.0,590.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PBI,"West Palm Beach/Palm Beach, FL",CLT,"Charlotte, NC",1000,-3.0,1157,-12.0,0.0,0.0,590.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PBI,"West Palm Beach/Palm Beach, FL",CLT,"Charlotte, NC",1149,-9.0,1346,-12.0,0.0,0.0,590.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PBI,"West Palm Beach/Palm Beach, FL",CLT,"Charlotte, NC",1455,0.0,1655,9.0,0.0,0.0,590.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PBI,"West Palm Beach/Palm Beach, FL",CLT,"Charlotte, NC",1933,7.0,2130,15.0,0.0,0.0,590.0,2.0,0.0,8.0,0.0,5.0
1,1,7,1/1/2023 12:00:00 AM,AA,PBI,"West Palm Beach/Palm Beach, FL",DCA,"Washington, DC",1138,-7.0,1359,-20.0,0.0,0.0,857.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PBI,"West Palm Beach/Palm Beach, FL",DCA,"Washington, DC",1903,-4.0,2127,-9.0,0.0,0.0,857.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PBI,"West Palm Beach/Palm Beach, FL",DFW,"Dallas/Fort Worth, TX",705,-6.0,921,12.0,0.0,0.0,1102.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PBI,"West Palm Beach/Palm Beach, FL",DFW,"Dallas/Fort Worth, TX",1538,-3.0,1759,-11.0,0.0,0.0,1102.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PBI,"West Palm Beach/Palm Beach, FL",DFW,"Dallas/Fort Worth, TX",1917,2.0,2138,-10.0,0.0,0.0,1102.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PBI,"West Palm Beach/Palm Beach, FL",ORD,"Chicago, IL",614,-5.0,830,-14.0,0.0,0.0,1144.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PBI,"West Palm Beach/Palm Beach, FL",ORD,"Chicago, IL",1549,-8.0,1810,-12.0,0.0,0.0,1144.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PBI,"West Palm Beach/Palm Beach, FL",PHL,"Philadelphia, PA",645,-2.0,918,10.0,0.0,0.0,951.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PBI,"West Palm Beach/Palm Beach, FL",PHL,"Philadelphia, PA",1157,-7.0,1436,-5.0,0.0,0.0,951.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PBI,"West Palm Beach/Palm Beach, FL",PHL,"Philadelphia, PA",1724,94.0,2000,73.0,0.0,0.0,951.0,0.0,0.0,0.0,0.0,73.0
1,1,7,1/1/2023 12:00:00 AM,AA,PDX,"Portland, OR",CLT,"Charlotte, NC",2210,-2.0,558,3.0,0.0,0.0,2282.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PDX,"Portland, OR",DFW,"Dallas/Fort Worth, TX",600,-2.0,1140,13.0,0.0,0.0,1616.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PDX,"Portland, OR",DFW,"Dallas/Fort Worth, TX",735,20.0,1316,35.0,0.0,0.0,1616.0,20.0,0.0,15.0,0.0,0.0
1,1,7,1/1/2023 12:00:00 AM,AA,PDX,"Portland, OR",DFW,"Dallas/Fort Worth, TX",1407,-7.0,1945,16.0,0.0,0.0,1616.0,0.0,0.0,16.0,0.0,0.0
1,1,7,1/1/2023 12:00:00 AM,AA,PDX,"Portland, OR",PHX,"Phoenix, AZ",830,29.0,1205,41.0,0.0,0.0,1009.0,29.0,0.0,12.0,0.0,0.0
1,1,7,1/1/2023 12:00:00 AM,AA,PDX,"Portland, OR",PHX,"Phoenix, AZ",1145,36.0,1518,37.0,0.0,0.0,1009.0,36.0,0.0,1.0,0.0,0.0
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",ATL,"Atlanta, GA",1853,-4.0,2114,-20.0,0.0,0.0,666.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",AUS,"Austin, TX",1030,31.0,1337,10.0,0.0,0.0,1430.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",AUS,"Austin, TX",1830,3.0,2131,-21.0,0.0,0.0,1430.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",BNA,"Nashville, TN",935,-6.0,1048,-8.0,0.0,0.0,675.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",BNA,"Nashville, TN",1915,53.0,2030,45.0,0.0,0.0,675.0,13.0,0.0,0.0,0.0,32.0
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",BOS,"Boston, MA",700,-3.0,822,-15.0,0.0,0.0,280.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",BOS,"Boston, MA",945,-9.0,1104,-18.0,0.0,0.0,280.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",BOS,"Boston, MA",1045,-4.0,1207,-4.0,0.0,0.0,280.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",BOS,"Boston, MA",1352,-8.0,1515,-20.0,0.0,0.0,280.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",BOS,"Boston, MA",1845,67.0,2003,63.0,0.0,0.0,280.0,63.0,0.0,0.0,0.0,0.0
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",BOS,"Boston, MA",2045,20.0,2204,16.0,0.0,0.0,280.0,16.0,0.0,0.0,0.0,0.0
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",CHS,"Charleston, SC",831,-1.0,1022,21.0,0.0,0.0,550.0,0.0,0.0,21.0,0.0,0.0
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",CHS,"Charleston, SC",1533,-7.0,1722,-2.0,0.0,0.0,550.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",CLT,"Charlotte, NC",820,-5.0,1011,3.0,0.0,0.0,449.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",CLT,"Charlotte, NC",1038,-3.0,1230,-16.0,0.0,0.0,449.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",CLT,"Charlotte, NC",1339,8.0,1525,-2.0,0.0,0.0,449.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",CLT,"Charlotte, NC",1542,-2.0,1732,3.0,0.0,0.0,449.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",CLT,"Charlotte, NC",1737,-8.0,1925,-19.0,0.0,0.0,449.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",CLT,"Charlotte, NC",1848,-5.0,2042,-21.0,0.0,0.0,449.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",CLT,"Charlotte, NC",2105,-10.0,2252,-26.0,0.0,0.0,449.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",CMH,"Columbus, OH",1559,-7.0,1735,-13.0,0.0,0.0,406.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",CMH,"Columbus, OH",1846,44.0,2025,36.0,0.0,0.0,406.0,36.0,0.0,0.0,0.0,0.0
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",DEN,"Denver, CO",848,-6.0,1106,-11.0,0.0,0.0,1558.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",DEN,"Denver, CO",1843,-2.0,2102,-9.0,0.0,0.0,1558.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",DFW,"Dallas/Fort Worth, TX",645,0.0,932,-8.0,0.0,0.0,1303.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",DFW,"Dallas/Fort Worth, TX",840,-1.0,1135,-13.0,0.0,0.0,1303.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",DFW,"Dallas/Fort Worth, TX",1208,-4.0,1459,-24.0,0.0,0.0,1303.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",DFW,"Dallas/Fort Worth, TX",1515,-5.0,1801,-28.0,0.0,0.0,1303.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",DFW,"Dallas/Fort Worth, TX",1554,-5.0,1847,-17.0,0.0,0.0,1303.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",DFW,"Dallas/Fort Worth, TX",1836,-4.0,2123,-39.0,0.0,0.0,1303.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",EYW,"Key West, FL",1053,-10.0,1408,-19.0,0.0,0.0,1121.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",FLL,"Fort Lauderdale, FL",820,-4.0,1108,17.0,0.0,0.0,992.0,0.0,0.0,17.0,0.0,0.0
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",FLL,"Fort Lauderdale, FL",1041,-2.0,1330,-5.0,0.0,0.0,992.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",FLL,"Fort Lauderdale, FL",1534,-6.0,1821,-7.0,0.0,0.0,992.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",IAH,"Houston, TX",850,-4.0,1141,-18.0,0.0,0.0,1325.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",IND,"Indianapolis, IN",1531,-5.0,1732,-1.0,0.0,0.0,588.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",IND,"Indianapolis, IN",1837,0.0,2042,-2.0,0.0,0.0,588.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",JAX,"Jacksonville, FL",856,-3.0,1115,-1.0,0.0,0.0,742.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",JAX,"Jacksonville, FL",1106,-7.0,1325,-7.0,0.0,0.0,742.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",LAS,"Las Vegas, NV",834,79.0,1057,59.0,0.0,0.0,2176.0,59.0,0.0,0.0,0.0,0.0
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",LAS,"Las Vegas, NV",1756,-8.0,2025,-22.0,0.0,0.0,2176.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",LAS,"Las Vegas, NV",1902,33.0,2139,54.0,0.0,0.0,2176.0,33.0,0.0,21.0,0.0,0.0
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",LAX,"Los Angeles, CA",825,1.0,1115,6.0,0.0,0.0,2402.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",LAX,"Los Angeles, CA",1050,27.0,1340,32.0,0.0,0.0,2402.0,27.0,0.0,5.0,0.0,0.0
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",LAX,"Los Angeles, CA",1357,17.0,1656,13.0,0.0,0.0,2402.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",LAX,"Los Angeles, CA",1557,-5.0,1844,3.0,0.0,0.0,2402.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",LAX,"Los Angeles, CA",1835,0.0,2132,-23.0,0.0,0.0,2402.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",MCI,"Kansas City, MO",1058,-1.0,1303,-10.0,0.0,0.0,1038.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",MCO,"Orlando, FL",700,11.0,940,-7.0,0.0,0.0,861.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",MCO,"Orlando, FL",837,-8.0,1119,-23.0,0.0,0.0,861.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",MCO,"Orlando, FL",1044,-1.0,1328,-16.0,0.0,0.0,861.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",MCO,"Orlando, FL",1404,47.0,1643,28.0,0.0,0.0,861.0,0.0,0.0,0.0,0.0,28.0
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",MCO,"Orlando, FL",1556,-8.0,1835,-18.0,0.0,0.0,861.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",MCO,"Orlando, FL",1841,-7.0,2121,-23.0,0.0,0.0,861.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",MIA,"Miami, FL",610,-5.0,906,-9.0,0.0,0.0,1013.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",MIA,"Miami, FL",714,-4.0,1010,34.0,0.0,0.0,1013.0,0.0,0.0,34.0,0.0,0.0
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",MIA,"Miami, FL",1100,-2.0,1357,-16.0,0.0,0.0,1013.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",MIA,"Miami, FL",1544,10.0,1841,-5.0,0.0,0.0,1013.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",MIA,"Miami, FL",1740,-4.0,2035,-12.0,0.0,0.0,1013.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",MIA,"Miami, FL",1845,-7.0,2141,-17.0,0.0,0.0,1013.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",MSY,"New Orleans, LA",1051,393.0,1306,370.0,0.0,0.0,1089.0,370.0,0.0,0.0,0.0,0.0
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",ORD,"Chicago, IL",500,0.0,629,-14.0,0.0,0.0,678.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",ORD,"Chicago, IL",710,-9.0,839,0.0,0.0,0.0,678.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",ORD,"Chicago, IL",854,-10.0,1021,-6.0,0.0,0.0,678.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",ORD,"Chicago, IL",1201,-9.0,1328,-10.0,0.0,0.0,678.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",ORD,"Chicago, IL",1432,-5.0,1559,-15.0,0.0,0.0,678.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",ORD,"Chicago, IL",1834,15.0,2002,17.0,0.0,0.0,678.0,15.0,0.0,2.0,0.0,0.0
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",PBI,"West Palm Beach/Palm Beach, FL",822,-2.0,1107,-4.0,0.0,0.0,951.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",PBI,"West Palm Beach/Palm Beach, FL",1550,21.0,1833,15.0,0.0,0.0,951.0,15.0,0.0,0.0,0.0,0.0
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",PBI,"West Palm Beach/Palm Beach, FL",1854,-9.0,2142,-32.0,0.0,0.0,951.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",PHX,"Phoenix, AZ",905,-5.0,1228,-6.0,0.0,0.0,2075.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",PHX,"Phoenix, AZ",1030,9.0,1355,21.0,0.0,0.0,2075.0,9.0,0.0,12.0,0.0,0.0
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",PHX,"Phoenix, AZ",1347,4.0,1714,7.0,0.0,0.0,2075.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",PHX,"Phoenix, AZ",1531,-3.0,1854,-12.0,0.0,0.0,2075.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",PHX,"Phoenix, AZ",1645,40.0,2005,50.0,0.0,0.0,2075.0,24.0,0.0,10.0,0.0,16.0
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",PHX,"Phoenix, AZ",1859,-7.0,2229,-10.0,0.0,0.0,2075.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",PIT,"Pittsburgh, PA",1104,-8.0,1222,-19.0,0.0,0.0,268.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",PIT,"Pittsburgh, PA",1350,-4.0,1507,-16.0,0.0,0.0,268.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",PIT,"Pittsburgh, PA",2047,-6.0,2201,-15.0,0.0,0.0,268.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",RDU,"Raleigh/Durham, NC",847,-7.0,1015,-12.0,0.0,0.0,337.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",RDU,"Raleigh/Durham, NC",1546,-7.0,1712,-7.0,0.0,0.0,337.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",RDU,"Raleigh/Durham, NC",1905,-6.0,2039,-18.0,0.0,0.0,337.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",RSW,"Fort Myers, FL",823,-5.0,1119,-7.0,0.0,0.0,993.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",RSW,"Fort Myers, FL",1052,243.0,1348,234.0,0.0,0.0,993.0,234.0,0.0,0.0,0.0,0.0
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",RSW,"Fort Myers, FL",1338,-4.0,1632,0.0,0.0,0.0,993.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",SAN,"San Diego, CA",856,-1.0,1150,20.0,0.0,0.0,2370.0,0.0,0.0,20.0,0.0,0.0
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",SAN,"San Diego, CA",2003,88.0,2255,96.0,0.0,0.0,2370.0,0.0,0.0,8.0,0.0,88.0
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",SEA,"Seattle, WA",1842,-6.0,2155,-26.0,0.0,0.0,2378.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",SFO,"San Francisco, CA",820,-8.0,1140,-9.0,0.0,0.0,2521.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",SFO,"San Francisco, CA",1555,3.0,1914,-4.0,0.0,0.0,2521.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",SFO,"San Francisco, CA",1830,82.0,2151,72.0,0.0,0.0,2521.0,5.0,0.0,0.0,0.0,67.0
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",SJU,"San Juan, PR",841,-4.0,1329,-4.0,0.0,0.0,1576.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",SJU,"San Juan, PR",1852,3.0,2341,-6.0,0.0,0.0,1576.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",SLC,"Salt Lake City, UT",900,-3.0,1207,26.0,0.0,0.0,1927.0,0.0,0.0,26.0,0.0,0.0
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",SRQ,"Sarasota/Bradenton, FL",1103,-6.0,1353,14.0,0.0,0.0,957.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",STL,"St. Louis, MO",1856,-2.0,2035,-3.0,0.0,0.0,814.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",STT,"Charlotte Amalie, VI",840,2.0,1335,-4.0,0.0,0.0,1605.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",TPA,"Tampa, FL",650,-10.0,934,16.0,0.0,0.0,920.0,0.0,0.0,16.0,0.0,0.0
1,1,7,1/1/2023 12:00:00 AM,AA,PHL,"Philadelphia, PA",TPA,"Tampa, FL",835,-3.0,1122,29.0,0.0,0.0,920.0,0.0,0.0,29.0,0.0,0.0
